ECG,IMP,Z0
-10.98612,0.00000,0.00000
-10.68095,0.00000,0.00000
-10.68095,0.00000,0.00000
-12.20680,0.00000,0.00000
-16.47918,0.00000,0.00000
-15.86884,0.00000,0.00000
-6.10340,0.00000,0.00000
0.61034,0.00000,0.00000
-9.46027,0.00000,0.00000
-4.57755,0.00000,0.00000
-1.83102,0.00000,0.00000
-2.74653,0.00000,0.00000
-14.03782,0.00000,0.00000
-14.64816,0.00000,0.00000
-7.32408,0.00000,0.00000
-8.54476,0.00000,0.00000
-10.98612,0.00000,0.00000
-11.29129,0.00000,0.00000
-5.49306,0.00000,0.00000
-10.07061,0.00000,0.00000
-13.12231,0.00000,0.00000
-9.76544,0.00000,0.00000
-4.57755,0.00000,0.00000
-13.42748,0.00000,0.00000
-11.29129,0.00000,0.00000
-12.81714,0.00000,0.00000
-9.15510,0.00000,0.00000
-20.14122,0.00000,0.00000
-10.07061,0.00000,0.00000
-3.66204,0.00000,0.00000
-5.79823,0.00000,0.00000
0.00000,0.00000,0.00000
-5.18789,0.00000,0.00000
-22.88775,0.00000,0.00000
-32.04285,0.00000,0.00000
-32.65319,0.00000,0.00000
-29.90666,0.00000,0.00000
-21.97224,0.00000,0.00000
-11.90163,0.00000,0.00000
-16.47918,0.00000,0.00000
-28.99115,0.00000,0.00000
-14.03782,0.00000,0.00000
4.88272,0.00000,0.00000
38.14625,0.00000,0.00000
60.42366,0.00000,0.00000
61.33917,0.00000,0.00000
72.63046,0.00000,0.00000
86.66828,0.00000,0.00000
101.01127,0.00000,0.00000
116.57494,0.00000,0.00000
156.85738,0.00000,0.00000
202.02254,0.00000,0.00000
211.48281,0.00000,0.00000
206.60009,0.00000,0.00000
199.58118,0.00000,0.00000
159.29874,0.00000,0.00000
92.77168,0.00000,0.00000
48.52203,0.00000,0.00000
30.21183,0.00000,0.00000
11.29129,0.00000,0.00000
-5.18789,0.00000,0.00000
-9.15510,0.00000,0.00000
-10.37578,0.00000,0.00000
-6.10340,0.00000,0.00000
-4.88272,0.00000,0.00000
-10.37578,0.00000,0.00000
-9.15510,0.00000,0.00000
-7.01891,0.00000,0.00000
-9.46027,0.00000,0.00000
-13.12231,0.00000,0.00000
-10.98612,0.00000,0.00000
-6.40857,0.00000,0.00000
-6.40857,0.00000,0.00000
-9.76544,0.00000,0.00000
1.52585,0.00000,0.00000
0.91551,0.00000,0.00000
-6.40857,0.00000,0.00000
-3.96721,0.00000,0.00000
1.22068,0.00000,0.00000
3.35687,0.00000,0.00000
4.57755,0.00000,0.00000
1.22068,0.00000,0.00000
-0.91551,0.00000,0.00000
2.44136,0.00000,0.00000
1.83102,0.00000,0.00000
4.88272,0.00000,0.00000
11.59646,0.00000,0.00000
3.35687,0.00000,0.00000
-2.44136,0.00000,0.00000
3.35687,0.00000,0.00000
1.22068,0.00000,0.00000
-0.30517,0.00000,0.00000
-1.22068,0.00000,0.00000
-0.61034,0.00000,0.00000
2.74653,0.00000,0.00000
-3.35687,0.00000,0.00000
-6.71374,0.00000,0.00000
-5.79823,0.00000,0.00000
-5.79823,0.00000,0.00000
-0.61034,0.00000,0.00000
-16.47918,0.00000,0.00000
-9.76544,0.00000,0.00000
-10.68095,0.00000,0.00000
-6.40857,0.00000,0.00000
-7.93442,0.00000,0.00000
-2.44136,0.00000,0.00000
5.18789,0.00000,0.00000
11.29129,0.00000,0.00000
11.90163,0.00000,0.00000
21.97224,0.00000,0.00000
26.24462,0.00000,0.00000
38.45142,0.00000,0.00000
35.70489,0.00000,0.00000
37.84108,0.00000,0.00000
45.77550,0.00000,0.00000
44.55482,0.00000,0.00000
36.92557,0.00000,0.00000
31.12734,0.00000,0.00000
29.60149,0.00000,0.00000
28.99115,0.00000,0.00000
31.43251,0.00000,0.00000
18.92054,0.00000,0.00000
16.17401,0.00000,0.00000
15.56367,0.00000,0.00000
18.61537,0.00000,0.00000
15.86884,0.00000,0.00000
8.54476,0.00000,0.00000
15.25850,0.00000,0.00000
15.25850,0.00000,0.00000
14.64816,0.00000,0.00000
12.81714,0.00000,0.00000
5.18789,0.00000,0.00000
7.01891,0.00000,0.00000
9.46027,0.00000,0.00000
10.37578,0.00000,0.00000
8.23959,0.00000,0.00000
10.98612,0.00000,0.00000
7.01891,0.00000,0.00000
14.34299,0.00000,0.00000
12.51197,0.00000,0.00000
15.25850,0.00000,0.00000
16.78435,0.00000,0.00000
16.78435,0.00000,0.00000
10.98612,0.00000,0.00000
15.86884,0.00000,0.00000
18.31020,0.00000,0.00000
16.78435,0.00000,0.00000
14.34299,0.00000,0.00000
6.71374,0.00000,0.00000
5.49306,0.00000,0.00000
7.62925,0.00000,0.00000
6.10340,0.00000,0.00000
1.83102,0.00000,0.00000
0.61034,0.00000,0.00000
0.91551,0.00000,0.00000
2.44136,0.00000,0.00000
-2.44136,0.00000,0.00000
-2.44136,0.00000,0.00000
3.66204,0.00000,0.00000
3.35687,0.00000,0.00000
2.74653,0.00000,0.00000
9.76544,0.00000,0.00000
0.30517,0.00000,0.00000
1.52585,0.00000,0.00000
-5.79823,0.00000,0.00000
-8.54476,0.00000,0.00000
-5.79823,0.00000,0.00000
-8.84993,0.00000,0.00000
-7.93442,0.00000,0.00000
-9.15510,0.00000,0.00000
-2.44136,0.00000,0.00000
0.30517,0.00000,0.00000
-3.35687,0.00000,0.00000
-6.10340,0.00000,0.00000
-9.46027,0.00000,0.00000
-7.93442,0.00000,0.00000
-1.52585,0.00000,0.00000
-3.66204,0.00000,0.00000
-2.13619,0.00000,0.00000
-1.52585,0.00000,0.00000
-7.01891,0.00000,0.00000
-9.15510,0.00000,0.00000
-15.25850,0.00000,0.00000
5.18789,0.00000,0.00000
6.10340,0.00000,0.00000
4.27238,0.00000,0.00000
7.32408,0.00000,0.00000
6.40857,0.00000,0.00000
-12.81714,0.00000,0.00000
-22.27741,0.00000,0.00000
-19.53088,0.00000,0.00000
-19.83605,0.00000,0.00000
-18.61537,0.00000,0.00000
-11.59646,0.00000,0.00000
-17.69986,0.00000,0.00000
-25.63428,0.00000,0.00000
-20.75156,0.00000,0.00000
9.76544,0.00000,0.00000
36.31523,0.00000,0.00000
52.48924,0.00000,0.00000
48.21686,0.00000,0.00000
50.65822,0.00000,0.00000
78.73386,0.00000,0.00000
115.35426,0.00000,0.00000
148.61779,0.00000,0.00000
190.42608,0.00000,0.00000
232.23437,0.00000,0.00000
242.91532,0.00000,0.00000
243.52566,0.00000,0.00000
250.23940,0.00000,0.00000
214.22934,0.00000,0.00000
147.09194,0.00000,0.00000
75.68216,0.00000,0.00000
33.56870,0.00000,0.00000
10.07061,0.00000,0.00000
-5.49306,0.00000,0.00000
-12.20680,0.00000,0.00000
-12.51197,0.00000,0.00000
-16.78435,0.00000,0.00000
-19.83605,0.00000,0.00000
-14.34299,0.00000,0.00000
-21.66707,0.00000,0.00000
-17.69986,0.00000,0.00000
-18.92054,0.00000,0.00000
-21.05673,0.00000,0.00000
-21.97224,0.00000,0.00000
-21.66707,0.00000,0.00000
-22.58258,0.00000,0.00000
-19.53088,0.00000,0.00000
-19.22571,0.00000,0.00000
-12.51197,0.00000,0.00000
-8.54476,0.00000,0.00000
-13.42748,0.00000,0.00000
-11.29129,0.00000,0.00000
-5.18789,0.00000,0.00000
-7.93442,0.00000,0.00000
-11.29129,0.00000,0.00000
-13.42748,0.00000,0.00000
-9.46027,0.00000,0.00000
-6.10340,0.00000,0.00000
-4.27238,0.00000,0.00000
-9.15510,0.00000,0.00000
-10.98612,0.00000,0.00000
-8.84993,0.00000,0.00000
-10.37578,0.00000,0.00000
-10.07061,0.00000,0.00000
-4.88272,0.00000,0.00000
-8.84993,0.00000,0.00000
-7.93442,0.00000,0.00000
-10.68095,0.00000,0.00000
-17.08952,0.00000,0.00000
-13.12231,0.00000,0.00000
-18.00503,0.00000,0.00000
-22.58258,0.00000,0.00000
-19.83605,0.00000,0.00000
-17.08952,0.00000,0.00000
-22.27741,0.00000,0.00000
-21.97224,0.00000,0.00000
-25.02394,0.00000,0.00000
-19.22571,0.00000,0.00000
-18.61537,0.00000,0.00000
-14.64816,0.00000,0.00000
-10.68095,0.00000,0.00000
-5.18789,0.00000,0.00000
-1.22068,0.00000,0.00000
0.61034,0.00000,0.00000
8.84993,0.00000,0.00000
20.14122,0.00000,0.00000
17.69986,0.00000,0.00000
16.47918,0.00000,0.00000
15.56367,0.00000,0.00000
11.59646,0.00000,0.00000
13.73265,0.00000,0.00000
15.25850,0.00000,0.00000
19.53088,0.00000,0.00000
12.51197,0.00000,0.00000
5.79823,0.00000,0.00000
2.44136,0.00000,0.00000
5.49306,0.00000,0.00000
7.01891,0.00000,0.00000
5.79823,0.00000,0.00000
2.74653,0.00000,0.00000
4.57755,0.00000,0.00000
3.35687,0.00000,0.00000
2.44136,0.00000,0.00000
0.61034,0.00000,0.00000
3.35687,0.00000,0.00000
6.71374,0.00000,0.00000
2.13619,0.00000,0.00000
11.29129,0.00000,0.00000
19.83605,0.00000,0.00000
14.64816,0.00000,0.00000
14.64816,0.00000,0.00000
10.98612,0.00000,0.00000
13.73265,0.00000,0.00000
16.17401,0.00000,0.00000
17.39469,0.00000,0.00000
14.03782,0.00000,0.00000
5.49306,0.00000,0.00000
2.13619,0.00000,0.00000
0.00000,0.00000,0.00000
-0.61034,0.00000,0.00000
-0.91551,0.00000,0.00000
-2.13619,0.00000,0.00000
-4.88272,0.00000,0.00000
-5.49306,0.00000,0.00000
-2.74653,0.00000,0.00000
0.30517,0.00000,0.00000
-8.54476,0.00000,0.00000
-9.76544,0.00000,0.00000
0.30517,0.00000,0.00000
-0.61034,0.00000,0.00000
-6.10340,0.00000,0.00000
-2.13619,0.00000,0.00000
4.27238,0.00000,0.00000
-2.13619,0.00000,0.00000
-9.46027,0.00000,0.00000
-8.54476,0.00000,0.00000
-7.93442,0.00000,0.00000
-2.13619,0.00000,0.00000
-4.27238,0.00000,0.00000
-10.07061,0.00000,0.00000
-10.37578,0.00000,0.00000
-7.32408,0.00000,0.00000
-7.93442,0.00000,0.00000
-12.20680,0.00000,0.00000
-7.32408,0.00000,0.00000
-6.40857,0.00000,0.00000
-4.27238,0.00000,0.00000
-7.93442,0.00000,0.00000
-9.76544,0.00000,0.00000
-8.54476,0.00000,0.00000
-7.32408,0.00000,0.00000
-28.38081,0.00000,0.00000
16.17401,0.00000,0.00000
4.27238,0.00000,0.00000
3.66204,0.00000,0.00000
8.54476,0.00000,0.00000
13.73265,0.00000,0.00000
0.30517,0.00000,0.00000
-20.75156,0.00000,0.00000
-29.90666,0.00000,0.00000
-23.49809,0.00000,0.00000
-25.32911,0.00000,0.00000
-16.78435,0.00000,0.00000
-15.56367,0.00000,0.00000
-23.80326,0.00000,0.00000
-29.29632,0.00000,0.00000
-10.98612,0.00000,0.00000
21.05673,0.00000,0.00000
41.50312,0.00000,0.00000
47.30135,0.00000,0.00000
44.24965,0.00000,0.00000
57.98230,0.00000,0.00000
86.66828,0.00000,0.00000
131.52827,0.00000,0.00000
159.29874,0.00000,0.00000
205.37941,0.00000,0.00000
240.77913,0.00000,0.00000
251.76525,0.00000,0.00000
256.64797,0.00000,0.00000
243.83083,0.00000,0.00000
198.66567,0.00000,0.00000
127.86623,0.00000,0.00000
68.96842,0.00000,0.00000
36.31523,0.00000,0.00000
14.64816,0.00000,0.00000
9.15510,0.00000,0.00000
7.01891,0.00000,0.00000
1.52585,0.00000,0.00000
0.30517,0.00000,0.00000
-7.32408,0.00000,0.00000
-3.66204,0.00000,0.00000
-3.05170,0.00000,0.00000
-0.30517,0.00000,0.00000
-4.88272,0.00000,0.00000
-4.88272,0.00000,0.00000
-1.83102,0.00000,0.00000
1.83102,0.00000,0.00000
-0.91551,0.00000,0.00000
0.91551,0.00000,0.00000
-3.05170,0.00000,0.00000
-2.74653,0.00000,0.00000
6.40857,0.00000,0.00000
0.91551,0.00000,0.00000
6.40857,0.00000,0.00000
0.00000,0.00000,0.00000
1.22068,0.00000,0.00000
3.66204,0.00000,0.00000
5.18789,0.00000,0.00000
11.59646,0.00000,0.00000
8.84993,0.00000,0.00000
4.88272,0.00000,0.00000
-1.83102,0.00000,0.00000
8.23959,0.00000,0.00000
10.98612,0.00000,0.00000
5.79823,0.00000,0.00000
8.54476,0.00000,0.00000
3.05170,0.00000,0.00000
5.18789,0.00000,0.00000
4.88272,0.00000,0.00000
5.18789,0.00000,0.00000
5.18789,0.00000,0.00000
4.27238,0.00000,0.00000
1.22068,0.00000,0.00000
-0.61034,0.00000,0.00000
2.74653,0.00000,0.00000
-0.30517,0.00000,0.00000
-0.61034,0.00000,0.00000
-10.37578,0.00000,0.00000
-3.96721,0.00000,0.00000
-5.49306,0.00000,0.00000
-2.74653,0.00000,0.00000
3.35687,0.00000,0.00000
12.81714,0.00000,0.00000
14.34299,0.00000,0.00000
14.95333,0.00000,0.00000
21.66707,0.00000,0.00000
27.46530,0.00000,0.00000
35.39972,0.00000,0.00000
31.12734,0.00000,0.00000
28.38081,0.00000,0.00000
39.36693,0.00000,0.00000
34.17904,0.00000,0.00000
35.70489,0.00000,0.00000
25.32911,0.00000,0.00000
33.56870,0.00000,0.00000
32.95836,0.00000,0.00000
24.10843,0.00000,0.00000
25.93945,0.00000,0.00000
20.75156,0.00000,0.00000
20.75156,0.00000,0.00000
21.05673,0.00000,0.00000
26.54979,0.00000,0.00000
26.24462,0.00000,0.00000
26.54979,0.00000,0.00000
22.58258,0.00000,0.00000
20.44639,0.00000,0.00000
23.80326,0.00000,0.00000
34.17904,0.00000,0.00000
19.22571,0.00000,0.00000
20.75156,0.00000,0.00000
24.41360,0.00000,0.00000
26.24462,0.00000,0.00000
25.63428,0.00000,0.00000
26.24462,0.00000,0.00000
34.48421,0.00000,0.00000
35.09455,0.00000,0.00000
34.17904,0.00000,0.00000
34.17904,0.00000,0.00000
41.50312,0.00000,0.00000
38.75659,0.00000,0.00000
30.21183,0.00000,0.00000
36.92557,0.00000,0.00000
33.87387,0.00000,0.00000
30.21183,0.00000,0.00000
33.87387,0.00000,0.00000
14.95333,0.00000,0.00000
23.19292,0.00000,0.00000
28.68598,0.00000,0.00000
20.14122,0.00000,0.00000
19.53088,0.00000,0.00000
17.69986,0.00000,0.00000
18.61537,0.00000,0.00000
18.61537,0.00000,0.00000
32.34802,0.00000,0.00000
24.10843,0.00000,0.00000
25.32911,0.00000,0.00000
21.97224,0.00000,0.00000
21.66707,0.00000,0.00000
21.66707,0.00000,0.00000
22.27741,0.00000,0.00000
18.61537,0.00000,0.00000
12.81714,0.00000,0.00000
12.20680,0.00000,0.00000
18.00503,0.00000,0.00000
13.73265,0.00000,0.00000
17.69986,0.00000,0.00000
15.86884,0.00000,0.00000
15.25850,0.00000,0.00000
14.64816,0.00000,0.00000
10.37578,0.00000,0.00000
17.69986,0.00000,0.00000
10.37578,0.00000,0.00000
12.20680,0.00000,0.00000
16.78435,0.00000,0.00000
15.86884,0.00000,0.00000
9.76544,0.00000,0.00000
-3.35687,0.00000,0.00000
26.24462,0.00000,0.00000
30.82217,0.00000,0.00000
20.14122,0.00000,0.00000
22.58258,0.00000,0.00000
28.07564,0.00000,0.00000
25.63428,0.00000,0.00000
5.49306,0.00000,0.00000
-11.59646,0.00000,0.00000
-9.15510,0.00000,0.00000
-4.27238,0.00000,0.00000
10.07061,0.00000,0.00000
12.51197,0.00000,0.00000
5.49306,0.00000,0.00000
-6.40857,0.00000,0.00000
3.35687,0.00000,0.00000
21.36190,0.00000,0.00000
53.70992,0.00000,0.00000
62.25468,0.00000,0.00000
64.08570,0.00000,0.00000
73.54597,0.00000,0.00000
107.11467,0.00000,0.00000
152.89017,0.00000,0.00000
182.79683,0.00000,0.00000
227.35165,0.00000,0.00000
273.43232,0.00000,0.00000
280.75640,0.00000,0.00000
290.21667,0.00000,0.00000
272.21164,0.00000,0.00000
212.39832,0.00000,0.00000
135.80065,0.00000,0.00000
71.40978,0.00000,0.00000
38.14625,0.00000,0.00000
14.95333,0.00000,0.00000
5.79823,0.00000,0.00000
3.66204,0.00000,0.00000
3.96721,0.00000,0.00000
5.79823,0.00000,0.00000
-1.52585,0.00000,0.00000
-1.22068,0.00000,0.00000
-2.13619,0.00000,0.00000
-0.91551,0.00000,0.00000
3.35687,0.00000,0.00000
5.49306,0.00000,0.00000
5.49306,0.00000,0.00000
7.01891,0.00000,0.00000
9.15510,0.00000,0.00000
11.90163,0.00000,0.00000
12.81714,0.00000,0.00000
9.46027,0.00000,0.00000
10.98612,0.00000,0.00000
10.07061,0.00000,0.00000
7.01891,0.00000,0.00000
8.23959,0.00000,0.00000
9.46027,0.00000,0.00000
9.76544,0.00000,0.00000
14.03782,0.00000,0.00000
6.71374,0.00000,0.00000
7.62925,0.00000,0.00000
8.84993,0.00000,0.00000
10.37578,0.00000,0.00000
7.32408,0.00000,0.00000
7.01891,0.00000,0.00000
2.44136,0.00000,0.00000
4.27238,0.00000,0.00000
0.00000,0.00000,0.00000
3.66204,0.00000,0.00000
5.79823,0.00000,0.00000
-0.91551,0.00000,0.00000
-5.18789,0.00000,0.00000
-6.10340,0.00000,0.00000
-6.10340,0.00000,0.00000
-6.40857,0.00000,0.00000
-14.95333,0.00000,0.00000
-18.92054,0.00000,0.00000
-18.61537,0.00000,0.00000
-21.05673,0.00000,0.00000
-16.78435,0.00000,0.00000
-16.78435,0.00000,0.00000
-19.83605,0.00000,0.00000
-20.14122,0.00000,0.00000
-14.34299,0.00000,0.00000
-10.37578,0.00000,0.00000
-7.01891,0.00000,0.00000
-3.96721,0.00000,0.00000
-0.61034,0.00000,0.00000
3.96721,0.00000,0.00000
1.83102,0.00000,0.00000
-0.30517,0.00000,0.00000
-0.30517,0.00000,0.00000
2.13619,0.00000,0.00000
1.22068,0.00000,0.00000
-7.32408,0.00000,0.00000
-5.49306,0.00000,0.00000
-7.62925,0.00000,0.00000
-11.29129,0.00000,0.00000
-5.79823,0.00000,0.00000
-6.10340,0.00000,0.00000
-10.68095,0.00000,0.00000
-13.12231,0.00000,0.00000
-9.46027,0.00000,0.00000
-6.71374,0.00000,0.00000
-4.88272,0.00000,0.00000
-3.35687,0.00000,0.00000
-1.83102,0.00000,0.00000
0.91551,0.00000,0.00000
7.32408,0.00000,0.00000
9.76544,0.00000,0.00000
13.42748,0.00000,0.00000
11.90163,0.00000,0.00000
9.46027,0.00000,0.00000
11.29129,0.00000,0.00000
19.53088,0.00000,0.00000
17.39469,0.00000,0.00000
22.88775,0.00000,0.00000
21.97224,0.00000,0.00000
18.31020,0.00000,0.00000
23.19292,0.00000,0.00000
22.27741,0.00000,0.00000
18.00503,0.00000,0.00000
18.00503,0.00000,0.00000
10.37578,0.00000,0.00000
11.90163,0.00000,0.00000
6.71374,0.00000,0.00000
6.40857,0.00000,0.00000
6.40857,0.00000,0.00000
10.37578,0.00000,0.00000
8.23959,0.00000,0.00000
-2.13619,0.00000,0.00000
-7.62925,0.00000,0.00000
-7.93442,0.00000,0.00000
-10.37578,0.00000,0.00000
-20.44639,0.00000,0.00000
-24.41360,0.00000,0.00000
-19.22571,0.00000,0.00000
-20.44639,0.00000,0.00000
-21.05673,0.00000,0.00000
-24.41360,0.00000,0.00000
-23.80326,0.00000,0.00000
-19.22571,0.00000,0.00000
-23.19292,0.00000,0.00000
-25.32911,0.00000,0.00000
-24.71877,0.00000,0.00000
-22.58258,0.00000,0.00000
-25.32911,0.00000,0.00000
-26.24462,0.00000,0.00000
-29.60149,0.00000,0.00000
-23.80326,0.00000,0.00000
-23.80326,0.00000,0.00000
-22.58258,0.00000,0.00000
-20.75156,0.00000,0.00000
-25.02394,0.00000,0.00000
-25.32911,0.00000,0.00000
-24.10843,0.00000,0.00000
-23.49809,0.00000,0.00000
-31.12734,0.00000,0.00000
-13.12231,0.00000,0.00000
-17.08952,0.00000,0.00000
-8.54476,0.00000,0.00000
-4.88272,0.00000,0.00000
-14.95333,0.00000,0.00000
-32.34802,0.00000,0.00000
-28.68598,0.00000,0.00000
-27.77047,0.00000,0.00000
-30.21183,0.00000,0.00000
-27.77047,0.00000,0.00000
-29.60149,0.00000,0.00000
-26.24462,0.00000,0.00000
-41.50312,0.00000,0.00000
-51.26856,0.00000,0.00000
-18.92054,0.00000,0.00000
10.98612,0.00000,0.00000
18.31020,0.00000,0.00000
19.83605,0.00000,0.00000
28.68598,0.00000,0.00000
36.92557,0.00000,0.00000
71.40978,0.00000,0.00000
106.50433,0.00000,0.00000
130.61276,0.00000,0.00000
182.18649,0.00000,0.00000
206.60009,0.00000,0.00000
206.60009,0.00000,0.00000
211.48281,0.00000,0.00000
181.88132,0.00000,0.00000
128.17140,0.00000,0.00000
61.03400,0.00000,0.00000
22.27741,0.00000,0.00000
-6.10340,0.00000,0.00000
-16.78435,0.00000,0.00000
-19.22571,0.00000,0.00000
-22.27741,0.00000,0.00000
-24.10843,0.00000,0.00000
-25.32911,0.00000,0.00000
-17.39469,0.00000,0.00000
-21.36190,0.00000,0.00000
-20.14122,0.00000,0.00000
-24.41360,0.00000,0.00000
-24.71877,0.00000,0.00000
-22.88775,0.00000,0.00000
-23.19292,0.00000,0.00000
-22.27741,0.00000,0.00000
-17.39469,0.00000,0.00000
-17.39469,0.00000,0.00000
-18.00503,0.00000,0.00000
-21.66707,0.00000,0.00000
-21.36190,0.00000,0.00000
-18.92054,0.00000,0.00000
-14.95333,0.00000,0.00000
-15.56367,0.00000,0.00000
-18.00503,0.00000,0.00000
-14.64816,0.00000,0.00000
-10.07061,0.00000,0.00000
-10.98612,0.00000,0.00000
-3.35687,0.00000,0.00000
-9.46027,0.00000,0.00000
-4.27238,0.00000,0.00000
-7.32408,0.00000,0.00000
-0.61034,0.00000,0.00000
3.96721,0.00000,0.00000
-3.35687,0.00000,0.00000
-15.56367,0.00000,0.00000
-10.68095,0.00000,0.00000
-9.15510,0.00000,0.00000
-13.73265,0.00000,0.00000
-14.64816,0.00000,0.00000
-18.92054,0.00000,0.00000
-18.61537,0.00000,0.00000
-21.66707,0.00000,0.00000
-17.08952,0.00000,0.00000
-22.58258,0.00000,0.00000
-24.10843,0.00000,0.00000
-26.85496,0.00000,0.00000
-24.71877,0.00000,0.00000
-23.49809,0.00000,0.00000
-14.03782,0.00000,0.00000
-9.15510,0.00000,0.00000
-13.73265,0.00000,0.00000
-10.98612,0.00000,0.00000
-3.96721,0.00000,0.00000
1.22068,0.00000,0.00000
4.57755,0.00000,0.00000
15.25850,0.00000,0.00000
8.23959,0.00000,0.00000
10.37578,0.00000,0.00000
10.07061,0.00000,0.00000
15.56367,0.00000,0.00000
20.14122,0.00000,0.00000
20.44639,0.00000,0.00000
12.81714,0.00000,0.00000
12.51197,0.00000,0.00000
11.59646,0.00000,0.00000
18.00503,0.00000,0.00000
10.98612,0.00000,0.00000
19.22571,0.00000,0.00000
17.39469,0.00000,0.00000
20.14122,0.00000,0.00000
20.75156,0.00000,0.00000
11.90163,0.00000,0.00000
16.47918,0.00000,0.00000
6.10340,0.00000,0.00000
12.20680,0.00000,0.00000
16.17401,0.00000,0.00000
24.10843,0.00000,0.00000
14.95333,0.00000,0.00000
14.34299,0.00000,0.00000
18.31020,0.00000,0.00000
11.29129,0.00000,0.00000
15.56367,0.00000,0.00000
21.36190,0.00000,0.00000
25.32911,0.00000,0.00000
26.54979,0.00000,0.00000
34.78938,0.00000,0.00000
34.17904,0.00000,0.00000
22.58258,0.00000,0.00000
36.62040,0.00000,0.00000
35.70489,0.00000,0.00000
32.95836,0.00000,0.00000
49.74271,0.00000,0.00000
61.94951,0.00000,0.00000
92.16134,0.00000,0.00000
104.97848,0.00000,0.00000
48.82720,0.00000,0.00000
-31.12734,0.00000,0.00000
-115.96460,0.00000,0.00000
-224.91029,0.00000,0.00000
-303.03381,0.00000,0.00000
-340.87489,0.00000,0.00000
-360.10060,0.00000,0.00000
-380.85216,0.00000,0.00000
-378.71597,0.00000,0.00000
-358.26958,0.00000,0.00000
-329.88877,0.00000,0.00000
-301.20279,0.00000,0.00000
-276.78919,0.00000,0.00000
-257.86865,0.00000,0.00000
-218.80689,0.00000,0.00000
-165.70731,0.00000,0.00000
-117.49045,0.00000,0.00000
-100.70610,0.00000,0.00000
-108.33535,0.00000,0.00000
-103.75780,0.00000,0.00000
-90.63549,0.00000,0.00000
-75.98733,0.00000,0.00000
-65.00121,0.00000,0.00000
-69.57876,0.00000,0.00000
-61.64434,0.00000,0.00000
-44.55482,0.00000,0.00000
-29.60149,0.00000,0.00000
-4.88272,0.00000,0.00000
32.95836,0.00000,0.00000
51.26856,0.00000,0.00000
70.79944,0.00000,0.00000
76.59767,0.00000,0.00000
73.85114,0.00000,0.00000
79.03903,0.00000,0.00000
87.58379,0.00000,0.00000
90.02515,0.00000,0.00000
87.58379,0.00000,0.00000
92.46651,0.00000,0.00000
102.53712,0.00000,0.00000
104.97848,0.00000,0.00000
110.77671,0.00000,0.00000
105.89399,0.00000,0.00000
110.16637,0.00000,0.00000
126.34038,0.00000,0.00000
133.05412,0.00000,0.00000
134.88514,0.00000,0.00000
141.59888,0.00000,0.00000
151.05915,0.00000,0.00000
159.90908,0.00000,0.00000
171.50554,0.00000,0.00000
189.20540,0.00000,0.00000
200.80186,0.00000,0.00000
210.87247,0.00000,0.00000
225.52063,0.00000,0.00000
237.11709,0.00000,0.00000
251.76525,0.00000,0.00000
261.53069,0.00000,0.00000
272.82198,0.00000,0.00000
274.04266,0.00000,0.00000
274.65300,0.00000,0.00000
281.36674,0.00000,0.00000
278.92538,0.00000,0.00000
272.82198,0.00000,0.00000
273.12715,0.00000,0.00000
262.44620,0.00000,0.00000
255.12212,0.00000,0.00000
248.71355,0.00000,0.00000
238.64294,0.00000,0.00000
219.72240,0.00000,0.00000
209.65179,0.00000,0.00000
202.32771,0.00000,0.00000
191.03642,0.00000,0.00000
180.96581,0.00000,0.00000
165.70731,0.00000,0.00000
159.29874,0.00000,0.00000
143.12473,0.00000,0.00000
126.64555,0.00000,0.00000
119.62664,0.00000,0.00000
109.25086,0.00000,0.00000
102.84229,0.00000,0.00000
92.16134,0.00000,0.00000
83.00624,0.00000,0.00000
74.76665,0.00000,0.00000
66.83223,0.00000,0.00000
56.15128,0.00000,0.00000
47.60652,0.00000,0.00000
43.63931,0.00000,0.00000
36.62040,0.00000,0.00000
28.38081,0.00000,0.00000
15.25850,0.00000,0.00000
10.37578,0.00000,0.00000
5.79823,0.00000,0.00000
-3.96721,0.00000,0.00000
-6.10340,0.00000,0.00000
-6.10340,0.00000,0.00000
-6.40857,0.00000,0.00000
-10.07061,0.00000,0.00000
-10.37578,0.00000,0.00000
-10.98612,0.00000,0.00000
-12.81714,0.00000,0.00000
-13.12231,0.00000,0.00000
-15.25850,0.00000,0.00000
-10.37578,0.00000,0.00000
-10.98612,0.00000,0.00000
-14.03782,0.00000,0.00000
-17.69986,0.00000,0.00000
-17.08952,0.00000,0.00000
-18.31020,0.00000,0.00000
-16.78435,0.00000,0.00000
-13.73265,0.00000,0.00000
-12.81714,0.00000,0.00000
-14.64816,0.00000,0.00000
-15.56367,0.00000,0.00000
-18.92054,0.00000,0.00000
-16.78435,0.00000,0.00000
-13.12231,0.00000,0.00000
-16.17401,0.00000,0.00000
-14.95333,0.00000,0.00000
-12.81714,0.00000,0.00000
-18.00503,0.00000,0.00000
-18.00503,0.00000,0.00000
-15.86884,0.00000,0.00000
-14.64816,0.00000,0.00000
-18.00503,0.00000,0.00000
-18.92054,0.00000,0.00000
-15.86884,0.00000,0.00000
-15.56367,0.00000,0.00000
-13.73265,0.00000,0.00000
-15.25850,0.00000,0.00000
-12.81714,0.00000,0.00000
-8.54476,0.00000,0.00000
-7.93442,0.00000,0.00000
-7.93442,0.00000,0.00000
-5.49306,0.00000,0.00000
-1.52585,0.00000,0.00000
